gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,pass_through_defined,active_days,activity_span_days,out_after_prior_day_in_tx,prior_day_in_fraction,betweenness,betweenness_pct,pagerank_pct,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,volume_pct,tx_pct,temporal_priority
100000002293421100,consolidator,0.5570036265,0,0.5669844034,in_deg=2; out_deg=2; in=41000; out=47000 KZT; tx=6/5; role_score=0.557; depth=2; truncated=0; is_seed=0,2,False,2,2,41000.0000000000,47000.0000000000,6,5,0.0009669905,1.1463414634,False,True,8,31,1,0.2000000000,0.0000196165,0.3823038397,0.9495106762,0.5570036265,0.4700623378,0.3969740634,0.0000000000,0.5524658907,0.4429963735,0.5412741140,0.9143113504,0.1828622701
100000002299948100,peripheral,0.7404049562,41,0.0862804473,in_deg=1; out_deg=0; in=6750; out=0 KZT; tx=1/0; role_score=0.740; depth=2; truncated=0; is_seed=0,2,False,1,0,6750.0000000000,0.0000000000,1,0,0.0002914316,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2564501779,0.0000000000,0.0000000000,0.0000000000,0.2595950438,0.0000000000,0.7404049562,0.0336473755,0.2626738448,0.0000000000
100000002301828100,peripheral,0.6004079782,28,0.1777239357,in_deg=1; out_deg=0; in=46977; out=0 KZT; tx=1/0; role_score=0.600; depth=3; truncated=0; is_seed=0,3,False,1,0,46977.0000000000,0.0000000000,1,0,0.0002913775,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2555604982,0.0000000000,0.0000000000,0.0000000000,0.3995920218,0.0000000000,0.6004079782,0.3999551368,0.2626738448,0.0000000000
100000002304943100,peripheral,1.0000000000,32,0.1389772565,in_deg=1; out_deg=0; in=15000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,15000.0000000000,0.0000000000,1,0,0.0003046734,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4455071174,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1310004486,0.2626738448,0.0000000000
100000002305007100,peripheral,0.5786491387,22,0.1972208934,in_deg=1; out_deg=0; in=56000; out=0 KZT; tx=1/0; role_score=0.579; depth=3; truncated=0; is_seed=0,3,False,1,0,56000.0000000000,0.0000000000,1,0,0.0002927136,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2875889680,0.0000000000,0.0000000000,0.0000000000,0.4213508613,0.0000000000,0.5786491387,0.4587258860,0.2626738448,0.0000000000
100000002305477100,peripheral,1.0000000000,32,0.1635730988,in_deg=1; out_deg=0; in=20000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,20000.0000000000,0.0000000000,1,0,0.0003115521,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4984430605,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1976222521,0.2626738448,0.0000000000
100000002306369100,distributor,0.7240805544,2,0.6300737853,in_deg=1; out_deg=6; in=73166; out=260900 KZT; tx=1/9; role_score=0.724; depth=1; truncated=0; is_seed=0,1,False,1,6,73166.0000000000,260900.0000000000,1,9,0.0002976599,3.5658639259,False,True,5,24,0,0.0000000000,0.0000702515,0.6903171953,0.3654359431,0.0000000000,0.3150613926,0.7240805544,0.0000000000,0.5928528196,0.2759194456,0.7920592194,0.9042171377,0.0000000000
100000002308091100,terminal,0.5000755515,24,0.3415953855,in_deg=1; out_deg=0; in=186720; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,0,186720.0000000000,0.0000000000,1,0,0.0005577183,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8627669039,0.0000000000,0.0000000000,0.0000000000,0.5000755515,0.0000000000,0.4999244485,0.6911170929,0.2626738448,0.0000000000
100000002320495100,peripheral,1.0000000000,28,0.1905727029,in_deg=1; out_deg=0; in=13526.3; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,13526.2700000000,0.0000000000,1,0,0.0005322429,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8205071174,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1123822342,0.2626738448,0.0000000000
100000002324543100,peripheral,0.6313841040,4,0.1348287706,in_deg=1; out_deg=0; in=30202; out=0 KZT; tx=1/0; role_score=0.631; depth=1; truncated=0; is_seed=0,1,False,1,0,30202.0000000000,0.0000000000,1,0,0.0002872596,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1198843416,0.0000000000,0.0000000000,0.0000000000,0.3686158960,0.0000000000,0.6313841040,0.3097801705,0.2626738448,0.0000000000
100000002335358100,terminal,0.6176337262,16,0.3818405803,in_deg=1; out_deg=0; in=140000; out=0 KZT; tx=2/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,140000.0000000000,0.0000000000,2,0,0.0006085157,0.0000000000,False,True,2,2,0,0.0000000000,0.0000000000,0.0000000000,0.8867882562,0.0000000000,0.0000000000,0.0000000000,0.6176337262,0.0000000000,0.3823662738,0.6318977120,0.6056527591,0.0000000000
100000002340562100,terminal,0.5169235419,1,0.2978756402,in_deg=1; out_deg=0; in=36650; out=0 KZT; tx=2/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,36650.0000000000,0.0000000000,2,0,0.0005277216,0.0000000000,False,True,2,9,0,0.0000000000,0.0000000000,0.0000000000,0.8018238434,0.0000000000,0.0000000000,0.0000000000,0.5169235419,0.0000000000,0.4830764581,0.3470165994,0.6056527591,0.0000000000
100000002343825100,consolidator,0.7217890601,42,0.6379943431,in_deg=3; out_deg=2; in=350000; out=89800 KZT; tx=4/2; role_score=0.722; depth=3; truncated=0; is_seed=0,3,False,3,2,350000.0000000000,89800.0000000000,4,2,0.0003318282,0.2565714286,False,True,3,8,0,0.0000000000,0.0000427997,0.6110183639,0.5865213523,0.7217890601,0.3471241938,0.3402497598,0.6707482623,0.6036692605,0.2782109399,0.8360251234,0.8476895469,0.0000000000
100000002346166100,peripheral,0.7429737081,22,0.0514352671,in_deg=1; out_deg=0; in=6000; out=0 KZT; tx=1/0; role_score=0.743; depth=3; truncated=0; is_seed=0,3,False,1,0,6000.0000000000,0.0000000000,1,0,0.0002849669,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0353647687,0.0000000000,0.0000000000,0.0000000000,0.2570262919,0.0000000000,0.7429737081,0.0269179004,0.2626738448,0.0000000000
100000002356167100,peripheral,0.5229395840,10,0.5518912691,in_deg=1; out_deg=2; in=300000; out=29500 KZT; tx=1/3; role_score=0.523; depth=3; truncated=0; is_seed=0,3,False,1,2,300000.0000000000,29500.0000000000,1,3,0.0002936795,0.0983333333,False,True,3,11,0,0.0000000000,0.0000384405,0.5442404007,0.3064946619,0.0000000000,0.3037569044,0.3752401537,0.4770604160,0.4729166790,0.5229395840,0.7902646927,0.7857783760,0.0000000000
100000002369443100,peripheral,0.5913417951,22,0.1850908449,in_deg=1; out_deg=0; in=50000; out=0 KZT; tx=1/0; role_score=0.591; depth=3; truncated=0; is_seed=0,3,False,1,0,50000.0000000000,0.0000000000,1,0,0.0002917840,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2657918149,0.0000000000,0.0000000000,0.0000000000,0.4086582049,0.0000000000,0.5913417951,0.4232839838,0.2626738448,0.0000000000
100000002369454100,peripheral,1.0000000000,8,0.2122463375,in_deg=1; out_deg=0; in=25000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,25000.0000000000,0.0000000000,1,0,0.0004263475,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.7290925267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.2539255271,0.2626738448,0.0000000000
100000002369510100,peripheral,0.6180114838,22,0.1590674688,in_deg=1; out_deg=0; in=37150; out=0 KZT; tx=1/0; role_score=0.618; depth=3; truncated=0; is_seed=0,3,False,1,0,37150.0000000000,0.0000000000,1,0,0.0002897931,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2153024911,0.0000000000,0.0000000000,0.0000000000,0.3819885162,0.0000000000,0.6180114838,0.3494840736,0.2626738448,0.0000000000
100000002369874100,consolidator,0.9367633726,4,0.4281305780,in_deg=4; out_deg=0; in=600000; out=0 KZT; tx=4/0; role_score=0.937; depth=3; truncated=0; is_seed=0,3,False,4,0,600000.0000000000,0.0000000000,4,0,0.0003355311,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5954181495,0.9367633726,0.0000000000,0.0000000000,0.9367633726,0.0000000000,0.0632366274,0.8838043966,0.7857783760,0.0000000000
100000002371751100,peripheral,0.6634846302,37,0.5444407999,in_deg=1; out_deg=1; in=200000; out=250000 KZT; tx=5/1; role_score=0.663; depth=1; truncated=0; is_seed=0,1,False,1,1,200000.0000000000,250000.0000000000,5,1,0.0005254690,1.2500000000,False,True,4,4,1,1.0000000000,0.0000001981,0.0091819699,0.7911476868,0.0000000000,0.3365153698,0.0000000000,0.0000000000,0.2437716850,0.6634846302,0.8425302826,0.8476895469,0.8476895469
100000002371892100,peripheral,1.0000000000,51,0.2014811581,in_deg=1; out_deg=0; in=43830; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,43830.0000000000,0.0000000000,1,0,0.0003048595,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4468416370,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3802153432,0.2626738448,0.0000000000
100000002373144100,peripheral,0.6937834927,0,0.3302414135,in_deg=1; out_deg=1; in=46468; out=10764 KZT; tx=1/1; role_score=0.694; depth=3; truncated=0; is_seed=0,3,False,1,1,46468.0000000000,10764.0000000000,1,1,0.0002881268,0.2316432814,False,True,2,6,0,0.0000000000,0.0000192202,0.2863105175,0.1603647687,0.0000000000,0.1224053292,0.0000000000,0.3062165073,0.2485267929,0.6937834927,0.4605204127,0.6056527591,0.0000000000
100000002373386100,peripheral,0.6574493805,22,0.1212505179,in_deg=1; out_deg=0; in=24000; out=0 KZT; tx=1/0; role_score=0.657; depth=3; truncated=0; is_seed=0,3,False,1,0,24000.0000000000,0.0000000000,1,0,0.0002877557,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1430160142,0.0000000000,0.0000000000,0.0000000000,0.3425506195,0.0000000000,0.6574493805,0.2415881561,0.2626738448,0.0000000000
100000002380341100,peripheral,0.5775914173,0,0.2244507804,in_deg=1; out_deg=0; in=57566.4; out=0 KZT; tx=1/0; role_score=0.578; depth=3; truncated=0; is_seed=0,3,False,1,0,57566.4000000000,0.0000000000,1,0,0.0003074313,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4646352313,0.0000000000,0.0000000000,0.0000000000,0.4224085827,0.0000000000,0.5775914173,0.4614176761,0.2626738448,0.0000000000
100000002391278100,peripheral,0.6976329367,46,0.4537774717,in_deg=1; out_deg=1; in=30000; out=52700 KZT; tx=5/2; role_score=0.698; depth=3; truncated=0; is_seed=0,3,False,1,1,30000.0000000000,52700.0000000000,5,2,0.0003963265,1.7566666667,False,True,6,13,2,1.0000000000,0.0000000000,0.0000000000,0.7035142349,0.0000000000,0.3023670633,0.0000000000,0.0000000000,0.0000000000,0.6976329367,0.5244504262,0.8685509197,0.8685509197
100000002394199100,terminal,0.5036780333,1,0.4682517903,in_deg=1; out_deg=1; in=277398; out=76777 KZT; tx=3/1; out/in=0.277; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,1,277398.0000000000,76777.0000000000,3,1,0.0031600984,0.2767756076,False,True,3,12,0,0.0000000000,0.0000000000,0.0000000000,0.9971085409,0.0000000000,0.2055333197,0.0000000000,0.5036780333,0.0000000000,0.4963219667,0.8032750112,0.7857783760,0.0000000000
100000002398779100,consolidator,0.9549604973,0,0.6983952479,in_deg=13; out_deg=1; in=1.09569e+06; out=66000 KZT; tx=28/3; role_score=0.955; depth=2; truncated=0; is_seed=0,2,False,13,1,1095690.0000000000,66000.0000000000,28,3,0.0015896782,0.0602360157,False,True,5,5,3,1.0000000000,0.0000127805,0.2078464107,0.9748665480,0.9549604973,0.3024224593,0.0000000000,0.9306759071,0.4379524519,0.0450395027,0.9365186182,0.9811574697,0.9811574697
100000002404112100,peripheral,1.0000000000,14,0.2432632755,in_deg=1; out_deg=0; in=60000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,60000.0000000000,0.0000000000,1,0,0.0003281642,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5758451957,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4699416779,0.2626738448,0.0000000000
100000002432143100,peripheral,0.5558325778,2,0.2579601937,in_deg=1; out_deg=0; in=81310; out=0 KZT; tx=1/0; role_score=0.556; depth=2; truncated=0; is_seed=0,2,False,1,0,81310.0000000000,0.0000000000,1,0,0.0003333458,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5900800712,0.0000000000,0.0000000000,0.0000000000,0.4441674222,0.0000000000,0.5558325778,0.5201884253,0.2626738448,0.0000000000
100000002433697100,peripheral,0.7318554644,10,0.4008071943,in_deg=1; out_deg=1; in=130000; out=110000 KZT; tx=1/1; role_score=0.732; depth=3; truncated=0; is_seed=0,3,False,1,1,130000.0000000000,110000.0000000000,1,1,0.0002882156,0.8461538462,False,True,1,1,0,0.0000000000,0.0000192202,0.2863105175,0.1634786477,0.0000000000,0.2681445356,0.0000000000,0.0734012135,0.2494609566,0.7318554644,0.7409152086,0.6056527591,0.0000000000
100000002435265100,terminal,0.6501964340,0,0.3034282555,in_deg=1; out_deg=0; in=132628; out=0 KZT; tx=3/0; out/in=0; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,0,132628.0000000000,0.0000000000,3,0,0.0002914547,0.0000000000,False,True,3,17,0,0.0000000000,0.0000000000,0.0000000000,0.2573398577,0.0000000000,0.0000000000,0.0000000000,0.6501964340,0.0000000000,0.3498035660,0.6247196052,0.7243158367,0.0000000000
100000002443664100,consolidator,0.9069960713,24,0.4178825972,in_deg=3; out_deg=0; in=556880; out=0 KZT; tx=3/0; role_score=0.907; depth=2; truncated=0; is_seed=0,2,False,3,0,556880.0000000000,0.0000000000,3,0,0.0003368889,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6016459075,0.9069960713,0.0000000000,0.0000000000,0.9069960713,0.0000000000,0.0930039287,0.8759533423,0.7243158367,0.0000000000
100000002445750100,peripheral,0.5004929999,0,0.4696951779,in_deg=1; out_deg=1; in=70000; out=10000 KZT; tx=1/1; role_score=0.500; depth=2; truncated=0; is_seed=0,2,False,1,1,70000.0000000000,10000.0000000000,1,1,0.0005340917,0.1428571429,False,True,2,5,0,0.0000000000,0.0000194184,0.3606010017,0.8236209964,0.0000000000,0.1134623302,0.0000000000,0.3721020593,0.4995070001,0.5004929999,0.5163750561,0.6056527591,0.0000000000
100000002448088100,consolidator,0.5915306739,32,0.4857833514,in_deg=3; out_deg=1; in=20000; out=25000 KZT; tx=3/1; role_score=0.592; depth=3; truncated=0; is_seed=0,3,False,3,1,20000.0000000000,25000.0000000000,3,1,0.0005055709,1.2500000000,False,True,2,6,0,0.0000000000,0.0000208054,0.4382303840,0.7804715302,0.5915306739,0.1796349664,0.0000000000,0.0000000000,0.5409027279,0.4084693261,0.3898609242,0.7857783760,0.0000000000
100000002454724100,terminal,0.6470988214,33,0.3225296071,in_deg=1; out_deg=0; in=125000; out=0 KZT; tx=3/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,125000.0000000000,0.0000000000,3,0,0.0002995111,0.0000000000,False,True,3,3,0,0.0000000000,0.0000000000,0.0000000000,0.3970195730,0.0000000000,0.0000000000,0.0000000000,0.6470988214,0.0000000000,0.3529011786,0.6173171826,0.7243158367,0.0000000000
100000002457464100,peripheral,0.5688274403,2,0.2441463894,in_deg=1; out_deg=0; in=66647; out=0 KZT; tx=1/0; role_score=0.569; depth=2; truncated=0; is_seed=0,2,False,1,0,66647.0000000000,0.0000000000,1,0,0.0003203962,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5518238434,0.0000000000,0.0000000000,0.0000000000,0.4311725597,0.0000000000,0.5688274403,0.4878869448,0.2626738448,0.0000000000
100000002459093100,terminal,0.6125642188,46,0.4796790940,in_deg=1; out_deg=1; in=500000; out=55000 KZT; tx=2/3; out/in=0.11; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,1,500000.0000000000,55000.0000000000,2,3,0.0003870347,0.1100000000,False,True,4,17,0,0.0000000000,0.0000011889,0.0976627713,0.6883896797,0.0000000000,0.2598384966,0.0000000000,0.6125642188,0.2748808438,0.3874357812,0.8752803948,0.8227904890,0.0000000000
100000002459163100,peripheral,0.6702175884,39,0.1900434752,in_deg=1; out_deg=0; in=20180; out=0 KZT; tx=1/0; role_score=0.670; depth=2; truncated=0; is_seed=0,2,False,1,0,20180.0000000000,0.0000000000,1,0,0.0003626489,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6554715302,0.0000000000,0.0000000000,0.0000000000,0.3297824116,0.0000000000,0.6702175884,0.2092866756,0.2626738448,0.0000000000
100000002459164100,peripheral,0.6745240254,0,0.2141513906,in_deg=1; out_deg=0; in=20000; out=0 KZT; tx=1/0; role_score=0.675; depth=3; truncated=0; is_seed=0,3,False,1,0,20000.0000000000,0.0000000000,1,0,0.0005386020,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8356316726,0.0000000000,0.0000000000,0.0000000000,0.3254759746,0.0000000000,0.6745240254,0.1976222521,0.2626738448,0.0000000000
100000002459240100,peripheral,0.5135237232,10,0.2287800661,in_deg=1; out_deg=0; in=150000; out=0 KZT; tx=1/0; role_score=0.514; depth=3; truncated=0; is_seed=0,3,False,1,0,150000.0000000000,0.0000000000,1,0,0.0002888584,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1839412811,0.0000000000,0.0000000000,0.0000000000,0.4864762768,0.0000000000,0.5135237232,0.6471511889,0.2626738448,0.0000000000
100000002459832100,consolidator,0.8540344515,8,0.4242565297,in_deg=2; out_deg=0; in=880606; out=0 KZT; tx=2/0; role_score=0.854; depth=3; truncated=0; is_seed=0,3,False,2,0,880606.0000000000,0.0000000000,2,0,0.0003908552,0.0000000000,False,True,2,15,0,0.0000000000,0.0000000000,0.0000000000,0.6955071174,0.8540344515,0.0000000000,0.0000000000,0.8540344515,0.0000000000,0.1459655485,0.9163301929,0.6056527591,0.0000000000
100000002462183100,terminal,0.6389392566,52,0.3582513453,in_deg=1; out_deg=0; in=107500; out=0 KZT; tx=3/0; out/in=0; prev_day=0.000; depth=1; truncated=0; is_seed=0,1,False,1,0,107500.0000000000,0.0000000000,3,0,0.0003781124,0.0000000000,False,True,3,10,0,0.0000000000,0.0000000000,0.0000000000,0.6781583630,0.0000000000,0.0000000000,0.0000000000,0.6389392566,0.0000000000,0.3610607434,0.5915208614,0.7243158367,0.0000000000
100000002469065100,terminal,0.5061952251,16,0.2962239053,in_deg=1; out_deg=0; in=200000; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,200000.0000000000,0.0000000000,1,0,0.0003169377,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5322508897,0.0000000000,0.0000000000,0.0000000000,0.5061952251,0.0000000000,0.4938047749,0.7079407806,0.2626738448,0.0000000000
100000002472632100,terminal,0.8417994352,13,0.6251570695,in_deg=2; out_deg=1; in=502400; out=20000 KZT; tx=3/1; out/in=0.0398; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,2,1,502400.0000000000,20000.0000000000,3,1,0.0009788555,0.0398089172,False,True,3,12,0,0.0000000000,0.0000200128,0.4207011686,0.9508451957,0.7305832578,0.1309127141,0.0000000000,0.8417994352,0.5797443767,0.1582005648,0.8696724989,0.7857783760,0.0000000000
100000002474570100,peripheral,1.0000000000,18,0.0681977071,in_deg=1; out_deg=0; in=6750; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,6750.0000000000,0.0000000000,1,0,0.0002876257,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1358985765,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0336473755,0.2626738448,0.0000000000
100000002475601100,terminal,0.5145814445,8,0.2836986698,in_deg=1; out_deg=0; in=232301; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,0,232301.0000000000,0.0000000000,1,0,0.0003004666,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4072508897,0.0000000000,0.0000000000,0.0000000000,0.5145814445,0.0000000000,0.4854185555,0.7328398385,0.2626738448,0.0000000000
100000002478829100,peripheral,1.0000000000,32,0.2251438745,in_deg=1; out_deg=0; in=34000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,34000.0000000000,0.0000000000,1,0,0.0003850725,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6857206406,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3315388066,0.2626738448,0.0000000000
100000002479804100,peripheral,0.6453766161,2,0.3738097111,in_deg=1; out_deg=2; in=46000; out=35300 KZT; tx=1/2; role_score=0.645; depth=1; truncated=0; is_seed=0,1,False,1,2,46000.0000000000,35300.0000000000,1,2,0.0002953600,0.7673913043,False,True,3,7,1,0.5000000000,0.0000017833,0.1393989983,0.3351868327,0.0000000000,0.3546233839,0.3498238873,0.0924916565,0.1981353487,0.6453766161,0.5195154778,0.7243158367,0.3621579183
